5,8,72,2,13,7,16,64,77,122,128
0.9583867868533383,-0.8786617750623564,-0.9298098764878306,-0.971612294066858,0.9441460091933315,0.8650336288267729,-0.4657861086935119,-0.9232031210534897,0.9450192060341563,-0.9674504911637175,1
0.9281897196054166,-0.8457514015835075,-0.8945178849808543,-0.9352271929272824,0.9054802257091099,0.8620327210609967,-0.44232537005573547,-0.8932526641797703,0.9067264646849251,-0.9393195039447225,1
0.8833227850231438,-0.792863380738521,-0.8416036071656334,-0.9018662661678651,0.8492127091951416,0.8567376840883043,-0.40813831805191547,-0.8428004588198781,0.8492499883616995,-0.9129988068768043,1
0.8805648224906564,-0.7897118063535642,-0.8379962931252558,-0.8549932331376489,0.8449316786610586,0.8570851374417675,-0.40396922392300544,-0.8388129590610192,0.8449623179519035,-0.8771010749164535,1
0.8313140012590964,-0.7372482168156812,-0.7845671352683399,-0.8628798189194208,0.7847183811973518,0.8520445509075182,-0.3650800998713838,-0.7879393237481052,0.7825125503720094,-0.8763635055915362,1
0.7708336385535799,-0.6690987800409659,-0.7111069003808913,-0.7762697984089039,0.7104965049507724,0.8442151859050188,-0.31462496129379947,-0.7191505419477527,0.7061423572080632,-0.8137073175230973,1
0.7229513056111416,-0.620479934791087,-0.6588106470425721,-0.7328450967377231,0.6537784261921125,0.8400747354090354,-0.2732491576138371,-0.6686311304392601,0.6469527418050474,-0.7762983603632045,1
0.6730925008778921,-0.5764105104729615,-0.6142518502293691,-0.6928392554518803,0.601137869086664,0.8341124848521317,-0.2351056341102779,-0.6217432259314642,0.5832036986067786,-0.7412575752639806,1
0.647512038977953,-0.5352912977866252,-0.567380004614268,-0.6566193330150062,0.5686690055951833,0.8221138897194045,-0.1934995058757799,-0.5795672675301633,0.5481009928450526,-0.7091039004746622,1
0.6150214871500017,-0.4970801303018053,-0.5238542140326916,-0.6314876549508714,0.5317340192707949,0.8270856204113107,-0.15492635615016614,-0.5396040695322339,0.5065958347866332,-0.6847742368618639,1
